builtin_interfaces.msg.Time(sec=1694394932, nanosec=594821671)	-1.9995971999741373	-0.4999979434859034	0.014326534787104711	6.179338377808664e-05	-0.00025374746390334463
builtin_interfaces.msg.Time(sec=1694394932, nanosec=651017189)	-1.9995971513137	-0.49999791940052074	0.014328442915574783	4.59324715306993e-05	-0.0002450526770118574
builtin_interfaces.msg.Time(sec=1694394932, nanosec=705372029)	-1.9995970883633254	-0.4999979006543272	0.014330337886155065	6.18738545185364e-05	-0.0002764270189188036
builtin_interfaces.msg.Time(sec=1694394932, nanosec=741940403)	-1.9995970412769204	-0.49999790109046216	0.014332270915710744	6.599830743101392e-05	-0.00027944505479618887
builtin_interfaces.msg.Time(sec=1694394932, nanosec=767001814)	-1.9995970071629439	-0.4999979508267584	0.014334295316824648	7.542740365848127e-05	-0.0002799896653879641
builtin_interfaces.msg.Time(sec=1694394932, nanosec=804357289)	-1.9995969571327583	-0.4999978945775811	0.01433620941516773	7.984701782283634e-05	-0.0002898608994329963
builtin_interfaces.msg.Time(sec=1694394932, nanosec=835572188)	-1.9995969211821172	-0.4999977974538812	0.014338109712128325	7.855171514020969e-05	-0.00028331548246259306
builtin_interfaces.msg.Time(sec=1694394932, nanosec=884655004)	-1.9995968508853346	-0.4999979004390692	0.014340037235864078	8.208765366280749e-05	-0.0002882595079970003
builtin_interfaces.msg.Time(sec=1694394932, nanosec=928616013)	-1.9995968015425232	-0.49999797792741163	0.014342018223966765	6.535251021129579e-05	-0.00026255643320779104
builtin_interfaces.msg.Time(sec=1694394932, nanosec=961736444)	-1.9995967490381497	-0.4999979251761786	0.014343935599633977	6.019734883715236e-05	-0.0002542720007563849
builtin_interfaces.msg.Time(sec=1694394933, nanosec=1649524)	-1.9995966703234869	-0.49999784697527805	0.014345768491992969	5.5687148701933976e-05	-0.00026739509615054984
builtin_interfaces.msg.Time(sec=1694394933, nanosec=37309242)	-1.9995966029982255	-0.49999784252297114	0.01434769163342013	5.971272620447961e-05	-0.00026914372182832314
builtin_interfaces.msg.Time(sec=1694394933, nanosec=76793165)	-1.999596574521094	-0.4999978772099371	0.014349681757222087	7.261733620488347e-05	-0.0002857774449619334
builtin_interfaces.msg.Time(sec=1694394933, nanosec=106475702)	-1.9995965482420606	-0.49999790645217684	0.014351663589235852	7.886314717407891e-05	-0.00028868873146104847
builtin_interfaces.msg.Time(sec=1694394933, nanosec=156991056)	-1.9995965065825803	-0.49999793583434166	0.014353587896529282	7.2208710425308e-05	-0.0002751876708864512
builtin_interfaces.msg.Time(sec=1694394933, nanosec=212896511)	-1.9995964530856765	-0.4999978714545633	0.014355513620255745	7.1193574470558e-05	-0.00027248784318893336
builtin_interfaces.msg.Time(sec=1694394933, nanosec=248906156)	-1.9995963913120687	-0.49999783915234364	0.014357428878454686	7.52002036124451e-05	-0.0002784953689554062
builtin_interfaces.msg.Time(sec=1694394933, nanosec=295590524)	-1.9995963682583757	-0.4999979018381825	0.014359404843267249	6.886565093781839e-05	-0.00027256847265104444
builtin_interfaces.msg.Time(sec=1694394933, nanosec=345581877)	-1.9995962577427335	-0.49999792964084133	0.014361214189754888	4.869420978107643e-05	-0.0002535012099701495
builtin_interfaces.msg.Time(sec=1694394933, nanosec=377472688)	-1.9995962009834902	-0.49999793197056813	0.014363187938489293	6.435357819377365e-05	-0.0002786820402749809
builtin_interfaces.msg.Time(sec=1694394933, nanosec=429718160)	-1.9995961841956862	-0.49999790248597736	0.014365175526959957	7.914588798511632e-05	-0.00028740531869477924
builtin_interfaces.msg.Time(sec=1694394933, nanosec=464222607)	-1.9995961486629916	-0.4999978900344604	0.01436710319440171	7.798259631736082e-05	-0.0002836568223109305
builtin_interfaces.msg.Time(sec=1694394933, nanosec=497449069)	-1.9995960802750183	-0.49999789025487074	0.014368981545095041	4.695652782879973e-05	-0.00024424968488844667
builtin_interfaces.msg.Time(sec=1694394933, nanosec=534656443)	-1.9995960008668259	-0.49999787883431124	0.014370886567460033	5.197636385804937e-05	-0.0002619635634379835
builtin_interfaces.msg.Time(sec=1694394933, nanosec=567864927)	-1.9995959345068555	-0.4999978808047208	0.01437282037283865	6.707833385695049e-05	-0.0002828107652970142
builtin_interfaces.msg.Time(sec=1694394933, nanosec=605606163)	-1.999595894752977	-0.49999789508999115	0.014374777332640842	7.429275211950665e-05	-0.00028535117307400347
builtin_interfaces.msg.Time(sec=1694394933, nanosec=654792844)	-1.9995958696524156	-0.499997912414076	0.014376780064286462	6.996837582194888e-05	-0.0002713913820941281
builtin_interfaces.msg.Time(sec=1694394933, nanosec=711788304)	-1.9995958499499882	-0.4999979026187183	0.014378714867855327	6.383262995306051e-05	-0.00026331770886080556
builtin_interfaces.msg.Time(sec=1694394933, nanosec=764456246)	-1.9995957541015603	-0.49999788984401616	0.014380519758545277	5.4616057083069534e-05	-0.00026266252346974974
builtin_interfaces.msg.Time(sec=1694394933, nanosec=813214926)	-1.9995957265561712	-0.4999978539052466	0.014382548343709861	8.041781165752012e-05	-0.0002867590817389024
builtin_interfaces.msg.Time(sec=1694394933, nanosec=859339109)	-1.9995956482041408	-0.4999978420508553	0.014384475279932687	7.918143068741199e-05	-0.0002835270617134731
builtin_interfaces.msg.Time(sec=1694394933, nanosec=894604040)	-1.9995956126999312	-0.49999788135864137	0.014386414613817282	7.79986774671784e-05	-0.00028354533335332374
builtin_interfaces.msg.Time(sec=1694394933, nanosec=939325600)	-1.9995955433850086	-0.49999791104543073	0.014388298906281361	4.697249260666025e-05	-0.0002443332303546969
builtin_interfaces.msg.Time(sec=1694394933, nanosec=995655134)	-1.9995954881292521	-0.4999979207345687	0.014390220476527923	4.053496007230838e-05	-0.000244447803065195
builtin_interfaces.msg.Time(sec=1694394934, nanosec=41248959)	-1.999595436080433	-0.49999793536544473	0.014392155978025203	6.215217434197778e-05	-0.00027695028788372617
builtin_interfaces.msg.Time(sec=1694394934, nanosec=67592220)	-1.9995953826652617	-0.49999784840745004	0.014394067003839077	6.618093642921482e-05	-0.0002793691922153357
builtin_interfaces.msg.Time(sec=1694394934, nanosec=106146463)	-1.9995953307744583	-0.49999787597582274	0.014395998012188382	6.486137605013633e-05	-0.0002778692927041644
builtin_interfaces.msg.Time(sec=1694394934, nanosec=138216809)	-1.9995953321539464	-0.49999791047177616	0.01439802556807909	7.447729923880868e-05	-0.00027993162956210674
builtin_interfaces.msg.Time(sec=1694394934, nanosec=194900090)	-1.9995952575052003	-0.49999789964886326	0.014399927623186558	6.382917695972697e-05	-0.00026235688890261904
builtin_interfaces.msg.Time(sec=1694394934, nanosec=226020796)	-1.9995951746897649	-0.4999978806083505	0.01440177333764911	4.79776733257818e-05	-0.000254388654038825
builtin_interfaces.msg.Time(sec=1694394934, nanosec=288012902)	-1.999595143418392	-0.499997872518308	0.01440374262022043	6.364554717551779e-05	-0.0002785277945981245
builtin_interfaces.msg.Time(sec=1694394934, nanosec=314471484)	-1.9995950815455685	-0.49999788826951785	0.014405681417566738	7.593257907382377e-05	-0.00028669167201004955
builtin_interfaces.msg.Time(sec=1694394934, nanosec=344180522)	-1.9995950456735452	-0.49999791881167693	0.01440766736056797	7.710972278373889e-05	-0.0002838546989143063
builtin_interfaces.msg.Time(sec=1694394934, nanosec=379974535)	-1.9995949951105456	-0.49999792899832946	0.014409589531669698	6.093907056315291e-05	-0.00025441434646349944
builtin_interfaces.msg.Time(sec=1694394934, nanosec=435372143)	-1.9995949194215195	-0.4999978740659305	0.01441145700000546	4.5719199944415856e-05	-0.0002534554810474661
builtin_interfaces.msg.Time(sec=1694394934, nanosec=468930420)	-1.9995948510439074	-0.4999978013024575	0.01441336636411446	5.56230446797398e-05	-0.0002686646514841619
builtin_interfaces.msg.Time(sec=1694394934, nanosec=502740062)	-1.999594817422722	-0.49999783848395074	0.014415316296770153	6.522324839347987e-05	-0.0002806271161221395
builtin_interfaces.msg.Time(sec=1694394934, nanosec=549434321)	-1.9995948105824795	-0.4999979257465681	0.014417344301393239	7.465311617168493e-05	-0.00027998717346649105
builtin_interfaces.msg.Time(sec=1694394934, nanosec=586879337)	-1.9995947420298306	-0.49999790194601157	0.014419249433175076	6.837896318213183e-05	-0.000267078822153802
builtin_interfaces.msg.Time(sec=1694394934, nanosec=632836842)	-1.9995946618122185	-0.4999978647373251	0.014421136563315114	4.8102411322499526e-05	-0.0002497507522754124
builtin_interfaces.msg.Time(sec=1694394934, nanosec=670919245)	-1.999594600105544	-0.49999786135392854	0.01442304572258727	4.1375623635381254e-05	-0.0002453055555348155
builtin_interfaces.msg.Time(sec=1694394934, nanosec=708102380)	-1.9995945636749537	-0.49999787609982	0.014424976943580525	5.733656272043263e-05	-0.00027051673340181795
builtin_interfaces.msg.Time(sec=1694394934, nanosec=743469505)	-1.9995945371828974	-0.49999789244815235	0.014426939248071213	7.542644744868899e-05	-0.00029119713970244144
builtin_interfaces.msg.Time(sec=1694394934, nanosec=784593528)	-1.9995944998194501	-0.49999788532049	0.01442892075292685	6.575730815455186e-05	-0.00026196996398510926
builtin_interfaces.msg.Time(sec=1694394934, nanosec=819362633)	-1.9995943960574853	-0.49999787526427014	0.014430793444310188	5.091903557450073e-05	-0.00025241895538287873
builtin_interfaces.msg.Time(sec=1694394934, nanosec=860479418)	-1.9995943207440074	-0.4999978382876194	0.014432684351037848	5.5694145164569465e-05	-0.0002675902832288796
builtin_interfaces.msg.Time(sec=1694394934, nanosec=925205824)	-1.9995942735342374	-0.4999978287635113	0.01443461048750587	5.988878147697075e-05	-0.0002708324763765674
builtin_interfaces.msg.Time(sec=1694394934, nanosec=965448029)	-1.9995942654487746	-0.49999785172619127	0.014436558290897817	6.422264645084049e-05	-0.00027756656034888115
builtin_interfaces.msg.Time(sec=1694394935, nanosec=4706112)	-1.9995942167565675	-0.4999978480815249	0.014438547276685873	8.396701103420342e-05	-0.00029415884518923266
builtin_interfaces.msg.Time(sec=1694394935, nanosec=41090212)	-1.9995941610664296	-0.49999785926738755	0.014440483621088771	7.76130164638132e-05	-0.00028215393304608505
builtin_interfaces.msg.Time(sec=1694394935, nanosec=71483618)	-1.9995941110109985	-0.49999788802309497	0.014442434334231678	6.599596670565023e-05	-0.0002657211526149914
builtin_interfaces.msg.Time(sec=1694394935, nanosec=124697024)	-1.9995940688260367	-0.499997895498577	0.014444317932762563	4.5717298623085464e-05	-0.0002459619566591381
builtin_interfaces.msg.Time(sec=1694394935, nanosec=179830081)	-1.9995940088351714	-0.49999786075421687	0.014446212722505654	6.696526278638314e-05	-0.00028129113165460966
builtin_interfaces.msg.Time(sec=1694394935, nanosec=224986509)	-1.9995939795138726	-0.49999782736775616	0.014448218586051862	7.638234147506172e-05	-0.0002811084847293515
builtin_interfaces.msg.Time(sec=1694394935, nanosec=267669361)	-1.999593916698495	-0.49999781666802484	0.01445017138994715	6.99789567038519e-05	-0.00027249845210675235
builtin_interfaces.msg.Time(sec=1694394935, nanosec=306744921)	-1.9995938691496125	-0.4999978390797062	0.0144520867667337	6.86055733797613e-05	-0.0002678600453186547
builtin_interfaces.msg.Time(sec=1694394935, nanosec=370318507)	-1.9995937865254323	-0.49999787237670185	0.014453942865437063	4.3189850386984825e-05	-0.00025000086100444765
builtin_interfaces.msg.Time(sec=1694394935, nanosec=410824428)	-1.9995937221450055	-0.49999787024768994	0.01445588035075482	4.16681188690325e-05	-0.0002437528576352422
builtin_interfaces.msg.Time(sec=1694394935, nanosec=440557603)	-1.9995936731960262	-0.4999978398802946	0.014457801100753355	5.772015329883341e-05	-0.0002704441702747642
builtin_interfaces.msg.Time(sec=1694394935, nanosec=475023273)	-1.9995936347131333	-0.4999978324587309	0.014459758098922335	6.695569562940766e-05	-0.000286068719243961
builtin_interfaces.msg.Time(sec=1694394935, nanosec=521443184)	-1.999593609647487	-0.49999785857662754	0.01446169410682894	7.453348697648545e-05	-0.00028705747169690946
