[37;1m2023-09-22 01:16:49.943 [31;1m[[37;1mRTPS_TRANSPORT_SHM[31;1m Error] [37mFailed init_port fastrtps_port7421: open_and_lock_file failed[34;1m -> Function [36mopen_port_internal[m
builtin_interfaces.msg.Time(sec=1695345410, nanosec=259849504)	-1.139022914183715	-1.0880671470575412	2.5185972595096544	-0.5019931371139328	0.9940335956591331
builtin_interfaces.msg.Time(sec=1695345410, nanosec=320197173)	-1.1249976062287563	-1.0977938060725039	2.5524038442329013	-0.501975102268291	0.993922935788183
builtin_interfaces.msg.Time(sec=1695345410, nanosec=368922003)	-1.110651538924741	-1.1070409222228546	2.5862106397224083	-0.5019682209095964	0.9938818142717097
builtin_interfaces.msg.Time(sec=1695345410, nanosec=433973610)	-1.0960011472010258	-1.1157979118153478	2.620017758977394	-0.5019818024620422	0.9939877946326287
builtin_interfaces.msg.Time(sec=1695345410, nanosec=476042438)	-1.0810632975841254	-1.1240546089891128	2.653824567959366	-0.5019916378407558	0.9940944644646837
builtin_interfaces.msg.Time(sec=1695345410, nanosec=522451872)	-1.0658549096788	-1.1318015974536155	2.687631955605296	-0.5019640272925521	0.9939220612642182
builtin_interfaces.msg.Time(sec=1695345410, nanosec=590864648)	-1.050393448247874	-1.1390301960738596	2.7214397934052794	-0.5019629463706354	0.9939388779687804
builtin_interfaces.msg.Time(sec=1695345410, nanosec=651850727)	-1.034696584569847	-1.1457321713602535	2.7552481022878097	-0.5019528179907213	0.9939437573163268
builtin_interfaces.msg.Time(sec=1695345410, nanosec=689716610)	-1.0187822484631317	-1.1518996178238643	2.789057204767588	-0.5019457356214274	0.9939301182293977
builtin_interfaces.msg.Time(sec=1695345410, nanosec=733344051)	-1.0026686394351507	-1.1575255894434588	2.822866886321508	-0.5019501938863233	0.9940208271812192
builtin_interfaces.msg.Time(sec=1695345410, nanosec=797383956)	-0.9863741747443063	-1.1626036128426462	2.8566774220822246	-0.5019464447299727	0.9940483974281965
builtin_interfaces.msg.Time(sec=1695345410, nanosec=844356572)	-0.9699175329793565	-1.167127917328335	2.890488918865912	-0.5019362765632015	0.9940489975646164
builtin_interfaces.msg.Time(sec=1695345410, nanosec=886197921)	-0.9533175843883865	-1.1710934048590937	2.924301380446316	-0.5019593162645116	0.9942887566291367
builtin_interfaces.msg.Time(sec=1695345410, nanosec=919851281)	-0.9365932039296826	-1.1744953959451019	2.958114893507853	-0.5019464483947987	0.9942648976716603
builtin_interfaces.msg.Time(sec=1695345410, nanosec=960921504)	-0.9197635135500493	-1.1773300190221168	2.9919298521541595	-0.5019218923480184	0.994187696484324
builtin_interfaces.msg.Time(sec=1695345410, nanosec=994286359)	-0.9028477282449162	-1.1795940552603357	3.025746686606994	-0.5019155670278634	0.9942203152363255
builtin_interfaces.msg.Time(sec=1695345411, nanosec=47720844)	-0.8858653370074501	-1.1812848301926433	3.059564507573218	-0.5019217372389835	0.9943713062548563
builtin_interfaces.msg.Time(sec=1695345411, nanosec=100150395)	-0.8688357267829089	-1.1824004717985657	3.093383928955339	-0.5019319338603889	0.9945135565391465
builtin_interfaces.msg.Time(sec=1695345411, nanosec=146023357)	-0.8517782736472014	-1.182939714630928	3.1272049675045777	-0.5018854147098553	0.9943419328077151
builtin_interfaces.msg.Time(sec=1695345411, nanosec=188557415)	-0.8347125811284067	-1.1829017608043835	-3.1221575264473307	-0.5018872149090338	0.9944326167371231
