builtin_interfaces.msg.Time(sec=1694565294, nanosec=848624255)	-1.9999504454108479	-0.5000002627302266	0.0012595441575281713	5.374612477359984e-05	-0.0002657818469433972
builtin_interfaces.msg.Time(sec=1694565294, nanosec=875377237)	-1.9999504340744938	-0.5000002681949128	0.0012614922407873622	7.221137969105441e-05	-0.00028675685952086837
builtin_interfaces.msg.Time(sec=1694565294, nanosec=922241429)	-1.9999504093234046	-0.50000027363835	0.001263423021659303	7.842410707310228e-05	-0.00028972447799410073
builtin_interfaces.msg.Time(sec=1694565294, nanosec=969153717)	-1.9999503147295787	-0.5000002678080586	0.0012652440161314282	4.734314293916166e-05	-0.00024547574142261784
builtin_interfaces.msg.Time(sec=1694565295, nanosec=5598759)	-1.999950256716657	-0.500000233452562	0.0012671071951582224	4.093660715011025e-05	-0.000246247435618906
builtin_interfaces.msg.Time(sec=1694565295, nanosec=39764249)	-1.9999502228712243	-0.5000002308378015	0.0012689886484896107	5.6891024591337235e-05	-0.00027144760689136075
builtin_interfaces.msg.Time(sec=1694565295, nanosec=71555274)	-1.9999501645492956	-0.5000002531073979	0.0012708707331249279	6.615791568822418e-05	-0.0002798711831421828
builtin_interfaces.msg.Time(sec=1694565295, nanosec=118409632)	-1.999950138407691	-0.5000002918734101	0.001272857218584703	7.034292857784272e-05	-0.0002720502095230061
builtin_interfaces.msg.Time(sec=1694565295, nanosec=167711555)	-1.999950086531914	-0.5000002278260086	0.0012747364088667463	7.503930760127455e-05	-0.00028410071149324347
builtin_interfaces.msg.Time(sec=1694565295, nanosec=211343154)	-1.9999500452686672	-0.5000001383544301	0.0012765658306832638	7.868426509077008e-05	-0.00028573696347815834
builtin_interfaces.msg.Time(sec=1694565295, nanosec=266902216)	-1.9999499905778975	-0.5000002299112175	0.0012784701595039433	7.72937009583042e-05	-0.0002829033360734311
builtin_interfaces.msg.Time(sec=1694565295, nanosec=295963540)	-1.9999499167621877	-0.5000002954044032	0.0012803595814548229	6.12066994524823e-05	-0.00025537402100430674
builtin_interfaces.msg.Time(sec=1694565295, nanosec=334726309)	-1.9999498516598637	-0.5000002412222053	0.0012822194957192584	4.5601027512703974e-05	-0.00024519572856358584
